"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_001MA","B02001_001EA","B02001_002E","B02001_002M","B02001_002MA","B02001_002EA","B02001_003E","B02001_003M","B02001_003MA","B02001_003EA","B02001_004E","B02001_004M","B02001_004MA","B02001_004EA","B02001_005E","B02001_005M","B02001_005MA","B02001_005EA","B02001_006E","B02001_006M","B02001_006MA","B02001_006EA","B02001_007E","B02001_007EA","B02001_007M","B02001_007MA","B02001_008E","B02001_008M","B02001_008MA","B02001_008EA","B02001_009E","B02001_009M","B02001_009MA","B02001_009EA","B02001_010E","B02001_010M","B02001_010MA","B02001_010EA",
"1500000US360050056003","Block Group 3, Census Tract 56, Bronx County, New York","667","246","null","null","80","73","null","null","162","129","null","null","28","43","null","null","40","46","null","null","0","12","null","null","329","null","210","null","28","49","null","null","6","9","null","null","22","49","null","null",
"1500000US360050059021","Block Group 1, Census Tract 59.02, Bronx County, New York","1031","403","null","null","207","142","null","null","240","260","null","null","0","12","null","null","15","21","null","null","0","12","null","null","392","null","248","null","177","187","null","null","45","50","null","null","132","185","null","null",
"1500000US360050059022","Block Group 2, Census Tract 59.02, Bronx County, New York","1604","334","null","null","347","199","null","null","492","198","null","null","0","12","null","null","0","12","null","null","0","12","null","null","537","null","290","null","228","215","null","null","197","212","null","null","31","39","null","null",
"1500000US360050060001","Block Group 1, Census Tract 60, Bronx County, New York","1266","357","null","null","341","271","null","null","189","99","null","null","2","4","null","null","31","34","null","null","0","12","null","null","669","null","300","null","34","29","null","null","24","24","null","null","10","16","null","null",
"1500000US360050060002","Block Group 2, Census Tract 60, Bronx County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050061001","Block Group 1, Census Tract 61, Bronx County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050061002","Block Group 2, Census Tract 61, Bronx County, New York","2835","630","null","null","409","237","null","null","2296","605","null","null","0","12","null","null","0","12","null","null","0","12","null","null","126","null","89","null","4","8","null","null","0","12","null","null","4","8","null","null",
"1500000US360050061003","Block Group 3, Census Tract 61, Bronx County, New York","1150","323","null","null","14","23","null","null","1009","309","null","null","31","50","null","null","0","12","null","null","0","12","null","null","56","null","70","null","40","61","null","null","0","12","null","null","40","61","null","null",
"1500000US360050061004","Block Group 4, Census Tract 61, Bronx County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050062001","Block Group 1, Census Tract 62, Bronx County, New York","1062","622","null","null","244","217","null","null","246","320","null","null","0","12","null","null","0","12","null","null","0","12","null","null","571","null","542","null","1","2","null","null","0","12","null","null","1","2","null","null",
"1500000US360050062002","Block Group 2, Census Tract 62, Bronx County, New York","1679","870","null","null","0","12","null","null","216","144","null","null","0","12","null","null","0","12","null","null","0","12","null","null","1414","null","880","null","49","82","null","null","49","82","null","null","0","12","null","null",
"1500000US360050062003","Block Group 3, Census Tract 62, Bronx County, New York","2333","642","null","null","356","344","null","null","589","418","null","null","22","41","null","null","0","12","null","null","0","12","null","null","1352","null","788","null","14","21","null","null","14","21","null","null","0","12","null","null",
"1500000US360050062004","Block Group 4, Census Tract 62, Bronx County, New York","1579","716","null","null","74","133","null","null","165","232","null","null","0","12","null","null","0","12","null","null","0","12","null","null","1340","null","685","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050062005","Block Group 5, Census Tract 62, Bronx County, New York","342","176","null","null","88","124","null","null","135","100","null","null","0","12","null","null","119","127","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050063011","Block Group 1, Census Tract 63.01, Bronx County, New York","591","226","null","null","148","96","null","null","205","135","null","null","0","12","null","null","36","40","null","null","0","12","null","null","31","null","36","null","171","146","null","null","40","63","null","null","131","128","null","null",
"1500000US360050063012","Block Group 2, Census Tract 63.01, Bronx County, New York","737","242","null","null","357","181","null","null","97","81","null","null","0","12","null","null","80","66","null","null","0","12","null","null","133","null","148","null","70","60","null","null","9","15","null","null","61","61","null","null",
"1500000US360050063013","Block Group 3, Census Tract 63.01, Bronx County, New York","819","295","null","null","141","112","null","null","205","204","null","null","0","12","null","null","0","12","null","null","0","12","null","null","442","null","247","null","31","44","null","null","0","12","null","null","31","44","null","null",
"1500000US360050063014","Block Group 4, Census Tract 63.01, Bronx County, New York","2521","602","null","null","841","542","null","null","711","293","null","null","21","35","null","null","0","12","null","null","0","12","null","null","758","null","352","null","190","180","null","null","182","180","null","null","8","14","null","null",
"1500000US360050063015","Block Group 5, Census Tract 63.01, Bronx County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050063016","Block Group 6, Census Tract 63.01, Bronx County, New York","73","98","null","null","0","12","null","null","73","98","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050063021","Block Group 1, Census Tract 63.02, Bronx County, New York","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","12","null","null","0","null","12","null","0","12","null","null","0","12","null","null","0","12","null","null",
"1500000US360050064001","Block Group 1, Census Tract 64, Bronx County, New York","2070","512","null","null","351","195","null","null","476","222","null","null","0","12","null","null","204","200","null","null","0","12","null","null","965","null","512","null","74","83","null","null","19","29","null","null","55","59","null","null",
"1500000US360050064002","Block Group 2, Census Tract 64, Bronx County, New York","394","218","null","null","93","119","null","null","199","143","null","null","0","12","null","null","0","12","null","null","0","12","null","null","102","null","127","null","0","12","null","null","0","12","null","null","0","12","null","null",
