"GEO_ID","NAME","B19013_001E","B19013_001EA","B19013_001M","B19013_001MA",
"Geography","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Estimate!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)","Annotation of Margin of Error!!Median household income in the past 12 months (in 2020 inflation-adjusted dollars)",
"1500000US360470814001","Block Group 1, Census Tract 814, Kings County, New York","41071","null","20949","null",
"1500000US360470814002","Block Group 2, Census Tract 814, Kings County, New York","64205","null","29787","null",
"1500000US360470816001","Block Group 1, Census Tract 816, Kings County, New York","54306","null","30029","null",
"1500000US360470816002","Block Group 2, Census Tract 816, Kings County, New York","49978","null","13708","null",
"1500000US360470818001","Block Group 1, Census Tract 818, Kings County, New York","77739","null","23684","null",
"1500000US360470818002","Block Group 2, Census Tract 818, Kings County, New York","105278","null","58252","null",
"1500000US360470818003","Block Group 3, Census Tract 818, Kings County, New York","90825","null","65057","null",
"1500000US360470820001","Block Group 1, Census Tract 820, Kings County, New York","60263","null","23770","null",
"1500000US360470820002","Block Group 2, Census Tract 820, Kings County, New York","57212","null","26259","null",
"1500000US360470820003","Block Group 3, Census Tract 820, Kings County, New York","32449","null","17640","null",
"1500000US360470822001","Block Group 1, Census Tract 822, Kings County, New York","75750","null","48303","null",
"1500000US360470822002","Block Group 2, Census Tract 822, Kings County, New York","44569","null","35363","null",
"1500000US360470822003","Block Group 3, Census Tract 822, Kings County, New York","58903","null","14246","null",
"1500000US360470822004","Block Group 4, Census Tract 822, Kings County, New York","-","-","**","**",
"1500000US360470824001","Block Group 1, Census Tract 824, Kings County, New York","47202","null","45172","null",
"1500000US360470824002","Block Group 2, Census Tract 824, Kings County, New York","44778","null","11381","null",
"1500000US360470824003","Block Group 3, Census Tract 824, Kings County, New York","77813","null","72064","null",
"1500000US360470824004","Block Group 4, Census Tract 824, Kings County, New York","46053","null","12785","null",
"1500000US360470826001","Block Group 1, Census Tract 826, Kings County, New York","77800","null","22182","null",
"1500000US360470826002","Block Group 2, Census Tract 826, Kings County, New York","-","-","**","**",
"1500000US360470826003","Block Group 3, Census Tract 826, Kings County, New York","47826","null","17708","null",
"1500000US360470826004","Block Group 4, Census Tract 826, Kings County, New York","47143","null","24464","null",
"1500000US360470828001","Block Group 1, Census Tract 828, Kings County, New York","58500","null","32929","null",
"1500000US360470828002","Block Group 2, Census Tract 828, Kings County, New York","85417","null","25656","null",
"1500000US360470828003","Block Group 3, Census Tract 828, Kings County, New York","68884","null","12855","null",
"1500000US360470830001","Block Group 1, Census Tract 830, Kings County, New York","118833","null","38833","null",
"1500000US360470830002","Block Group 2, Census Tract 830, Kings County, New York","103189","null","99641","null",
"1500000US360470830003","Block Group 3, Census Tract 830, Kings County, New York","-","-","**","**",
"1500000US360470830004","Block Group 4, Census Tract 830, Kings County, New York","52886","null","7153","null",
"1500000US360470832001","Block Group 1, Census Tract 832, Kings County, New York","76250","null","22457","null",
"1500000US360470832002","Block Group 2, Census Tract 832, Kings County, New York","56080","null","17357","null",
"1500000US360470834001","Block Group 1, Census Tract 834, Kings County, New York","61103","null","33750","null",
"1500000US360470834002","Block Group 2, Census Tract 834, Kings County, New York","78068","null","50108","null",
"1500000US360470836001","Block Group 1, Census Tract 836, Kings County, New York","76000","null","10146","null",
"1500000US360470836002","Block Group 2, Census Tract 836, Kings County, New York","70250","null","18760","null",
"1500000US360470838001","Block Group 1, Census Tract 838, Kings County, New York","77870","null","35217","null",
"1500000US360470838002","Block Group 2, Census Tract 838, Kings County, New York","83571","null","17990","null",
"1500000US360470840001","Block Group 1, Census Tract 840, Kings County, New York","51850","null","39634","null",
"1500000US360470840002","Block Group 2, Census Tract 840, Kings County, New York","76406","null","64965","null",
"1500000US360470846001","Block Group 1, Census Tract 846, Kings County, New York","63333","null","27584","null",
"1500000US360470846002","Block Group 2, Census Tract 846, Kings County, New York","74219","null","19586","null",
"1500000US360470848001","Block Group 1, Census Tract 848, Kings County, New York","79904","null","22976","null",
"1500000US360470848002","Block Group 2, Census Tract 848, Kings County, New York","82326","null","54203","null",
"1500000US360470850001","Block Group 1, Census Tract 850, Kings County, New York","69432","null","38894","null",
"1500000US360470852001","Block Group 1, Census Tract 852, Kings County, New York","-","-","**","**",
"1500000US360470854001","Block Group 1, Census Tract 854, Kings County, New York","65069","null","11197","null",
"1500000US360470854002","Block Group 2, Census Tract 854, Kings County, New York","62773","null","14793","null",
"1500000US360470856001","Block Group 1, Census Tract 856, Kings County, New York","61646","null","19029","null",
"1500000US360470856002","Block Group 2, Census Tract 856, Kings County, New York","70341","null","41759","null",
"1500000US360470856003","Block Group 3, Census Tract 856, Kings County, New York","65814","null","51555","null",
"1500000US360470858001","Block Group 1, Census Tract 858, Kings County, New York","55500","null","14423","null",
"1500000US360470858002","Block Group 2, Census Tract 858, Kings County, New York","72981","null","14612","null",
"1500000US360470860001","Block Group 1, Census Tract 860, Kings County, New York","-","-","**","**",
"1500000US360470860002","Block Group 2, Census Tract 860, Kings County, New York","52974","null","32314","null",
"1500000US360470860003","Block Group 3, Census Tract 860, Kings County, New York","78125","null","30469","null",
"1500000US360470862001","Block Group 1, Census Tract 862, Kings County, New York","-","-","**","**",
"1500000US360470862002","Block Group 2, Census Tract 862, Kings County, New York","48464","null","13185","null",
"1500000US360470862003","Block Group 3, Census Tract 862, Kings County, New York","40466","null","5516","null",
"1500000US360470864001","Block Group 1, Census Tract 864, Kings County, New York","67115","null","57995","null",
"1500000US360470864002","Block Group 2, Census Tract 864, Kings County, New York","53854","null","36391","null",
"1500000US360470866001","Block Group 1, Census Tract 866, Kings County, New York","54942","null","42732","null",
"1500000US360470866002","Block Group 2, Census Tract 866, Kings County, New York","-","-","**","**",
"1500000US360470866003","Block Group 3, Census Tract 866, Kings County, New York","66287","null","10387","null",
"1500000US360470868001","Block Group 1, Census Tract 868, Kings County, New York","47286","null","22160","null",
"1500000US360470868002","Block Group 2, Census Tract 868, Kings County, New York","48194","null","31889","null",
"1500000US360470868003","Block Group 3, Census Tract 868, Kings County, New York","35455","null","19981","null",
"1500000US360470870001","Block Group 1, Census Tract 870, Kings County, New York","44239","null","10326","null",
"1500000US360470870002","Block Group 2, Census Tract 870, Kings County, New York","-","-","**","**",
"1500000US360470870003","Block Group 3, Census Tract 870, Kings County, New York","91382","null","70665","null",
"1500000US360470872001","Block Group 1, Census Tract 872, Kings County, New York","59583","null","21415","null",
"1500000US360470872002","Block Group 2, Census Tract 872, Kings County, New York","45547","null","25597","null",
"1500000US360470872003","Block Group 3, Census Tract 872, Kings County, New York","-","-","**","**",
"1500000US360470874011","Block Group 1, Census Tract 874.01, Kings County, New York","46429","null","27634","null",
"1500000US360470874012","Block Group 2, Census Tract 874.01, Kings County, New York","53829","null","9135","null",
"1500000US360470876001","Block Group 1, Census Tract 876, Kings County, New York","36782","null","9602","null",
"1500000US360470876002","Block Group 2, Census Tract 876, Kings County, New York","49722","null","18642","null",
"1500000US360470878001","Block Group 1, Census Tract 878, Kings County, New York","-","-","**","**",
"1500000US360470878002","Block Group 2, Census Tract 878, Kings County, New York","104531","null","65766","null",
"1500000US360470878003","Block Group 3, Census Tract 878, Kings County, New York","58393","null","19212","null",
"1500000US360470880011","Block Group 1, Census Tract 880.01, Kings County, New York","34353","null","6407","null",
"1500000US360470880012","Block Group 2, Census Tract 880.01, Kings County, New York","51076","null","15190","null",
"1500000US360470880021","Block Group 1, Census Tract 880.02, Kings County, New York","84000","null","46599","null",
"1500000US360470882001","Block Group 1, Census Tract 882, Kings County, New York","54233","null","6045","null",
"1500000US360470882002","Block Group 2, Census Tract 882, Kings County, New York","-","-","**","**",
"1500000US360470882003","Block Group 3, Census Tract 882, Kings County, New York","89688","null","73968","null",
"1500000US360470882004","Block Group 4, Census Tract 882, Kings County, New York","39018","null","11770","null",
"1500000US360470884001","Block Group 1, Census Tract 884, Kings County, New York","-","-","**","**",
"1500000US360470884002","Block Group 2, Census Tract 884, Kings County, New York","54000","null","26319","null",
"1500000US360470884003","Block Group 3, Census Tract 884, Kings County, New York","49211","null","16079","null",
"1500000US360470886001","Block Group 1, Census Tract 886, Kings County, New York","-","-","**","**",
